child_id,child_gender,child_age_rounded,age_days,age,condition,counterbalance,attn1,attn2,test,attn3,rachel_false_belief,diana_false_belief,allie_false_belief,mean_fb,num_speakers,coding_experience,smartphone_frequency,smart_speaker_frequency,voice_assistant_frequency,pass_attn1,pass_attn2,pass_attn3,pass_all_attn,chose_song_1,age_months,floor_age,va_daily,ss_daily,multiSSexperience
,,,4177,11.43600274,Person,2,wheels,spider,wheels,1,1,1,1,1,0,no experience with coding,Several times a day,Never,,1,1,1,1,1,137.3245225,11,,FALSE,FALSE
,,,4027,11.02532512,Person,4,wheels,spider,wheels,1,1,1,1,1,3,"coding class at school,coding apps at home (e.g., Osmo, Scratch, Kodable)",About once a day,About once a week,,1,1,1,1,1,132.3930697,11,,FALSE,TRUE
YLAdC4,f,1830,1838,5.032169747,Person,1,spider,wheels,spider,1,1,1,1,1,1,no experience with coding,About once a week,Never,Never,1,1,1,1,1,60.42673505,5,FALSE,FALSE,FALSE
YM2G5C,f,1380,1370,3.750855578,Person,2,wheels,spider,spider,1,0,0,0,0,1,no experience with coding,About once a week,,,1,1,1,1,0,45.04060229,3,,,FALSE
,,,1638,4.484599589,AI,4,wheels,spider,wheels,1,0,0,0,0,,,Less than once a week,,,1,1,1,1,1,53.85146464,4,,,
YPMRcS,f,1710,1715,4.6954141,AI,2,wheels,spider,wheels,1,1,0,0,0.333333333,0,no experience with coding,About once a day,Never,Never,1,1,1,1,1,56.38294375,4,FALSE,FALSE,FALSE
YPNJKP,f,1740,1734,4.747433265,Person,1,spider,wheels,spider,1,1,1,1,1,1,no experience with coding,About once a week,About once a week,About once a week,1,1,1,1,1,57.00759444,4,FALSE,FALSE,FALSE
YQXHAZ,m,1260,1266,3.466119097,Person,2,wheels,spider,wheels,1,0,0,1,0.333333333,0,no experience with coding,,,,1,1,1,1,1,41.62146168,3,,,FALSE
,,,4521,12.37782341,Person,4,wheels,spider,wheels,1,1,1,1,1,,"coding class at school,coding apps at home (e.g., Osmo, Scratch, Kodable)",Several times a day,,,1,1,1,1,1,148.6339876,12,,,
Z46DHN,m,4140,4138,11.32922656,AI,4,wheels,spider,wheels,1,1,1,1,1,5,no experience with coding,About once a day,Several times a day,Several times a day,1,1,1,1,1,136.0423447,11,TRUE,TRUE,TRUE
Z6D7dB,f,2220,2228,6.099931554,Person,3,spider,wheels,spider,1,1,1,1,1,0,no experience with coding,About once a week,,,1,1,1,1,1,73.24851235,6,,,FALSE
Z6JWFD,m,3000,2986,8.17522245,AI,4,wheels,spider,wheels,1,0,0,0,0,,no experience with coding,About once a day,,,1,1,1,1,1,98.16878719,8,,,
ZADALH,f,3630,3630,9.938398357,AI,4,wheels,spider,wheels,1,1,1,1,1,1,"coding class at school,coding apps at home (e.g., Osmo, Scratch, Kodable)",About once a day,About once a day,About once a day,1,1,1,1,1,119.3411579,9,TRUE,TRUE,FALSE
ZALG7S,f,3570,3583,9.80971937,Person,2,wheels,spider,wheels,1,0,0,0,0,1,no experience with coding,About once a day,Never,Never,1,1,1,1,1,117.7959694,9,FALSE,FALSE,FALSE
ZdWJU6,f,1200,1209,3.310061602,Person,4,wheels,spider,wheels,1,0,0,0,0,4,no experience with coding,About once a week,Several times a day,Several times a day,1,1,1,1,1,39.74750962,3,TRUE,TRUE,TRUE
ZEYSWL,f,1560,1555,4.257357974,AI,1,spider,wheels,spider,1,0,0,0,0,0,no experience with coding,About once a week,Never,Never,1,1,1,1,1,51.12272742,4,FALSE,FALSE,FALSE
,,,1100,3.011635866,Person,1,spider,wheels,spider,1,0,0,1,0.333333333,,no experience with coding,Less than once a week,Less than once a week,,1,1,1,1,1,36.16398724,3,,FALSE,
ZPAG2A,f,2400,2397,6.562628337,Person,3,spider,wheels,spider,1,1,1,1,1,2,no experience with coding,Several times a day,About once a week,Never,1,1,1,1,1,78.80461584,6,FALSE,FALSE,TRUE
ZPHDLT,,,3055,8.364134155,Person,3,spider,wheels,spider,1,1,1,0,0.666666667,,,Several times a day,About once a week,Several times a day,1,1,1,1,1,100.4372555,8,TRUE,FALSE,
ZQ3TTU,m,4710,4721,12.92539357,AI,1,spider,wheels,spider,1,1,1,1,1,,coding class at school,Several times a day,,About once a day,1,1,1,1,1,155.209258,12,TRUE,,
MATGdB,f,3150,3284,8.991101985,Person,3,spider,wheels,spider,1,1,1,1,1,,,,,,1,1,1,1,1,107.9659401,8,,,
ZYPLRK,,,3658,10.01505818,AI,1,spider,wheels,spider,1,1,1,0,0.666666667,3,"coding apps at home (e.g., Osmo, Scratch, Kodable)",Several times a day,Several times a day,Several times a day,1,1,1,1,1,120.2616958,10,TRUE,TRUE,TRUE
LFC354,f,,,,person,4,wheels,spider,wheels,0,0,0,1,0.333333333,4,no experience with coding,Never,Less than once a week,Less than once a week,1,1,0,0,1,,,,,TRUE
WGSZS6,m,,,,person,4,wheels,spider,spider,1,1,1,0,0.666666667,3,no experience with coding,About once a week,About once a week,Less than once a week,1,1,1,1,0,,,,,TRUE
EZ6FZQ,m,,,,AI,4,wheels,spider,wheels,0,0,0,0,0,2,no experience with coding,Never,About once a day,About once a day,1,1,0,0,1,,,,,TRUE
K6SSNX,f,,,,person,3,twinkle,twinkle,wheels,0,0,0,0,0,2,no experience with coding,Never,Less than once a week,Never,0,0,0,0,0,,,,,TRUE
Q4cDH5,f,,,,AI,2,wheels,spider,wheels,1,1,1,1,1,0,"after school programs or camps related to coding,coding apps at home (e.g., Osmo, Scratch, Kodable)",About once a day,Less than once a week,Less than once a week,1,1,1,1,1,,,,,FALSE
d3R2U4,f,,,,person,2,wheels,spider,wheels,1,1,1,1,1,0,coding class at school,About once a week,Never,Less than once a week,1,1,1,1,1,,,,,FALSE
G3BWNN,m,,,,person,1,spider,wheels,spider,1,1,1,1,1,0,after school programs or camps related to coding,About once a week,Never,Less than once a week,1,1,1,1,1,,,,,FALSE
66LFJW,,,,,AI,1,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,,,
LdNK4E,m,,,,AI,1,spider,twinkle,spider,1,1,1,1,1,0,no experience with coding,Several times a day,Never,About once a day,1,0,1,0,1,,,,,FALSE
JFd4LQ,f,,,,AI,3,spider,wheels,spider,1,1,1,1,1,0,"coding apps at home (e.g., Osmo, Scratch, Kodable)",About once a day,Less than once a week,Less than once a week,1,1,1,1,1,,,,,FALSE
26TBKA,m,,,,AI,3,spider,wheels,spider,0,1,1,1,1,4,"coding apps at home (e.g., Osmo, Scratch, Kodable)",Several times a day,Several times a day,Several times a day,1,1,0,0,1,,,,,TRUE
GRLVFF,m,,,,person,1,spider,wheels,spider,1,0,0,1,0.333333333,3,no experience with coding,Several times a day,Less than once a week,Less than once a week,1,1,1,1,1,,,,,TRUE
FdK67M,f,,,,AI,1,spider,twinkle,wheels,1,0,0,1,0.333333333,,no experience with coding,About once a day,,,1,0,1,0,0,,,,,
cYGACQ,f,,,,person,2,wheels,spider,wheels,1,1,1,1,1,0,no experience with coding,About once a day,Less than once a week,Less than once a week,1,1,1,1,1,,,,,FALSE
HBWDcR,m,,,,AI,3,spider,wheels,spider,1,1,1,1,1,4,"after school programs or camps related to coding,coding apps at home (e.g., Osmo, Scratch, Kodable)",About once a day,Less than once a week,Less than once a week,1,1,1,1,1,,,,,TRUE
YLJTKQ,f,,,,AI,2,wheels,spider,wheels,0,1,1,1,1,0,no experience with coding,About once a week,Never,Never,1,1,0,0,1,,,,,FALSE
NEQP2Q,f,,,,person,4,wheels,spider,wheels,1,1,1,1,1,,,Less than once a week,Less than once a week,Less than once a week,1,1,1,1,1,,,,,
CPLE3C,m,,,,AI,4,wheels,spider,wheels,1,1,1,1,1,,,Several times a day,,Never,1,1,1,1,1,,,,,
37LAQX,m,,,,person,2,wheels,spider,wheels,1,1,1,1,1,,,About once a day,,Less than once a week,1,1,1,1,1,,,,,
RV46G2,m,,,,person,3,spider,spider,spider,1,1,0,1,0.666666667,3,"after school programs or camps related to coding,coding apps at home (e.g., Osmo, Scratch, Kodable)",Several times a day,About once a day,About once a day,1,0,1,0,1,,,,,TRUE
NA75A3,f,,,,AI,2,wheels,spider,spider,0,0,1,1,0.666666667,2,no experience with coding,About once a day,Several times a day,,1,1,0,0,0,,,,,TRUE
YSMZLG,m,,,,person,4,wheels,spider,wheels,1,1,1,1,1,,"coding class at school,coding apps at home (e.g., Osmo, Scratch, Kodable)",Several times a day,,Less than once a week,1,1,1,1,1,,,,,
QARBCD,m,,,,AI,2,wheels,spider,wheels,0,0,0,0,0,2,no experience with coding,About once a day,Never,About once a week,1,1,0,0,1,,,,,TRUE
LRCNHV,m,,,,person,3,spider,wheels,spider,1,1,1,1,1,,,Several times a day,,Several times a day,1,1,1,1,1,,,,,
3MGZ2D,f,,,,,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,,,
N2ZVC6,m,,,,person,3,spider,wheels,wheels,0,1,1,1,1,1,coding class at school,Several times a day,About once a day,About once a day,1,1,0,0,0,,,,,FALSE
FG2KCN,f,,,,AI,1,spider,wheels,wheels,0,1,1,1,1,0,no experience with coding,Several times a day,Never,Several times a day,1,1,0,0,0,,,,,FALSE
MXBAP4,,,,,,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,,,
dB3YRD,f,,,,AI,2,wheels,spider,wheels,1,1,1,1,1,1,no experience with coding,Several times a day,,Less than once a week,1,1,1,1,1,,,,,FALSE
dZUWST,f,,,,AI,2,wheels,spider,wheels,1,1,0,1,0.666666667,1,no experience with coding,Less than once a week,Less than once a week,Less than once a week,1,1,1,1,1,,,,,FALSE
42LZDc,f,,,,AI,2,wheels,spider,wheels,1,1,1,1,1,1,coding class at school,Several times a day,Never,About once a week,1,1,1,1,1,,,,,FALSE
5d3X5S,f,,,,AI,4,wheels,spider,spider,1,1,1,1,1,0,no experience with coding,About once a day,Never,Less than once a week,1,1,1,1,0,,,,,FALSE
AEL3EQ,m,,,,person,3,spider,wheels,spider,1,0,1,0,0.333333333,0,no experience with coding,Less than once a week,,Less than once a week,1,1,1,1,1,,,,,FALSE
XFMJ2D,m,,,,AI,2,wheels,spider,wheels,1,1,1,1,1,0,no experience with coding,Less than once a week,,Less than once a week,1,1,1,1,1,,,,,FALSE
WDNHcd,f,,,,AI,2,wheels,spider,wheels,1,1,1,1,1,1,"coding class at school,after school programs or camps related to coding,coding apps at home (e.g., Osmo, Scratch, Kodable)",About once a day,Less than once a week,Less than once a week,1,1,1,1,1,,,,,FALSE
PXBcNU,m,,,,person,2,wheels,spider,wheels,1,1,0,0,0.333333333,,,About once a week,,Less than once a week,1,1,1,1,1,,,,,
XFK5GQ,,,,,,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,,,
L6BNGd,m,,,,person,2,wheels,spider,spider,0,1,1,1,1,4,no experience with coding,About once a day,Several times a day,About once a day,1,1,0,0,0,,,,,TRUE
46GXRG,m,,,,AI,4,wheels,spider,spider,1,0,0,0,0,6,coding class at school,Several times a day,About once a day,Less than once a week,1,1,1,1,0,,,,,TRUE
ZP3B3N,f,,,,person,1,spider,wheels,spider,1,0,0,1,0.333333333,,no experience with coding,Less than once a week,Less than once a week,Less than once a week,1,1,1,1,1,,,,,
CUCSW3,m,,,,AI,4,wheels,spider,wheels,1,1,1,1,1,3,"coding apps at home (e.g., Osmo, Scratch, Kodable)",About once a week,About once a day,Less than once a week,1,1,1,1,1,,,,,TRUE
5WN27N,f,,,,person,4,wheels,spider,wheels,1,1,1,1,1,,,Several times a day,,About once a week,1,1,1,1,1,,,,,
ENUBED,m,,,,AI,4,wheels,spider,spider,1,1,1,1,1,,,Several times a day,,Less than once a week,1,1,1,1,0,,,,,
3EXKKV,m,,,,AI,3,spider,wheels,spider,1,1,1,1,1,1,coding class at school,Several times a day,Less than once a week,Less than once a week,1,1,1,1,1,,,,,FALSE
P3EcYE,f,,,,person,2,wheels,spider,wheels,1,0,1,1,0.666666667,,,,,,1,1,1,1,1,,,,,
MNMX4S,m,,,,AI,1,spider,wheels,wheels,1,1,1,1,1,0,coding class at school,Never,Never,Less than once a week,1,1,1,1,0,,,,,FALSE
FG3c3c,m,,,,person,1,spider,wheels,spider,1,1,1,1,1,,no experience with coding,About once a day,Never,Less than once a week,1,1,1,1,1,,,,,
c6dNFC,f,,,,person,3,spider,wheels,spider,0,1,1,0,0.666666667,3,,Less than once a week,About once a day,About once a day,1,1,0,0,1,,,,,TRUE
KTLJTX,f,,,,AI,4,wheels,spider,spider,0,0,0,0,0,,,,,,1,1,0,0,0,,,,,
RHTVQE,m,,,,AI,1,spider,wheels,spider,1,1,1,1,1,0,"coding apps at home (e.g., Osmo, Scratch, Kodable)",Several times a day,Less than once a week,Less than once a week,1,1,1,1,1,,,,,FALSE
QEQAZZ,f,,,,AI,4,spider,twinkle,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,,,
2dBUQX,f,,,,AI,2,wheels,spider,spider,1,1,1,1,1,,,Several times a day,About once a week,About once a day,1,1,1,1,0,,,,,
3EXKKV,m,,,,person,2,wheels,spider,wheels,0,1,1,1,1,1,coding class at school,Several times a day,About once a day,Several times a day,1,1,0,0,1,,,,,FALSE
H3HBTJ,f,,,,AI,2,wheels,spider,wheels,0,1,1,1,1,3,no experience with coding,Never,Never,Never,1,1,0,0,1,,,,,TRUE
VMHNQA,f,,,,person,4,wheels,spider,wheels,1,1,1,1,1,4,"coding class at school,coding apps at home (e.g., Osmo, Scratch, Kodable)",Several times a day,About once a week,Less than once a week,1,1,1,1,1,,,,,TRUE
J4S4Nd,f,,,,person,3,spider,wheels,spider,1,1,1,1,1,0,"coding apps at home (e.g., Osmo, Scratch, Kodable)",Several times a day,Never,About once a day,1,1,1,1,1,,,,,FALSE
Q4EEd6,f,,,,AI,3,spider,wheels,spider,1,1,1,1,1,1,no experience with coding,Several times a day,About once a week,Less than once a week,1,1,1,1,1,,,,,FALSE
J6DT2K,m,,,,,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,,,
dMcX57,m,,,,person,1,spider,wheels,wheels,0,1,1,1,1,1,no experience with coding,About once a week,Several times a day,Several times a day,1,1,0,0,0,,,,,FALSE
XUUFNU,f,,,,person,1,spider,wheels,spider,1,1,1,1,1,0,no experience with coding,Several times a day,Never,Less than once a week,1,1,1,1,1,,,,,FALSE
GXJBPE,m,,,,AI,3,spider,wheels,spider,1,0,0,1,0.333333333,3,no experience with coding,Several times a day,Less than once a week,Less than once a week,1,1,1,1,1,,,,,TRUE
3MGZ2D,f,,,,AI,3,twinkle,twinkle,wheels,1,1,1,0,0.666666667,1,no experience with coding,About once a day,Less than once a week,Less than once a week,0,0,1,0,0,,,,,FALSE
VdA4LW,f,,,,AI,2,twinkle,twinkle,wheels,1,0,1,0,0.333333333,3,no experience with coding,About once a day,Less than once a week,About once a week,0,0,1,0,1,,,,,TRUE
D7cM6P,f,,,,person,1,spider,wheels,spider,0,1,1,1,1,3,"coding apps at home (e.g., Osmo, Scratch, Kodable)",Several times a day,About once a day,About once a day,1,1,0,0,1,,,,,TRUE
C5HA27,f,,,,person,1,spider,wheels,spider,1,0,1,1,0.666666667,,,About once a day,Less than once a week,Less than once a week,1,1,1,1,1,,,,,
VVcSLZ,m,,,,AI,3,spider,twinkle,spider,1,0,0,0,0,2,no experience with coding,Never,About once a day,Never,1,0,1,0,1,,,,,TRUE
VdRXdD,f,,,,AI,1,spider,wheels,wheels,0,0,0,0,0,1,no experience with coding,About once a day,About once a week,About once a week,1,1,0,0,0,,,,,FALSE
5A2Y2B,f,,,,person,4,wheels,twinkle,spider,1,1,1,1,1,1,no experience with coding,Less than once a week,Less than once a week,Less than once a week,1,0,1,0,0,,,,,FALSE
KTLJTX,f,,,,AI,2,wheels,spider,spider,0,1,0,0,0.333333333,1,no experience with coding,Less than once a week,Less than once a week,Less than once a week,1,1,0,0,0,,,,,FALSE
AWZXWB,f,,,,person,1,spider,wheels,wheels,0,0,0,0,0,,,Less than once a week,,Never,1,1,0,0,0,,,,,
NBR2LE,m,,,,person,4,wheels,spider,wheels,1,1,1,1,1,1,coding class at school,Less than once a week,Less than once a week,Less than once a week,1,1,1,1,1,,,,,FALSE
RQXQ37,f,,,,AI,1,spider,wheels,spider,1,1,1,1,1,2,"coding apps at home (e.g., Osmo, Scratch, Kodable)",Several times a day,About once a day,Never,1,1,1,1,1,,,,,TRUE
DRTVFR,f,,,,person,1,spider,wheels,spider,0,1,1,1,1,,"coding class at school,coding apps at home (e.g., Osmo, Scratch, Kodable)",Several times a day,Several times a day,Several times a day,1,1,0,0,1,,,,,
XKdc35,f,,,,person,1,spider,wheels,spider,1,0,0,0,0,0,"coding apps at home (e.g., Osmo, Scratch, Kodable)",About once a day,Less than once a week,Less than once a week,1,1,1,1,1,,,,,FALSE
A5ZcC2,m,,,,person,4,wheels,spider,spider,1,1,0,0,0.333333333,5,no experience with coding,Several times a day,About once a day,Less than once a week,1,1,1,1,0,,,,,TRUE
7JUJPC,m,,,,person,3,spider,wheels,spider,1,1,1,1,1,,no experience with coding,Several times a day,About once a day,Less than once a week,1,1,1,1,1,,,,,
MLH6HJ,f,,,,AI,1,spider,wheels,spider,1,1,1,1,1,3,coding class at school,Several times a day,About once a day,Several times a day,1,1,1,1,1,,,,,TRUE
FVTKHG,f,,,,AI,1,spider,wheels,spider,1,1,1,1,1,1,coding class at school,Several times a day,About once a week,Less than once a week,1,1,1,1,1,,,,,FALSE
65LC6N,m,,,,person,1,spider,twinkle,spider,0,0,0,1,0.333333333,3,no experience with coding,About once a day,About once a day,About once a day,1,0,0,0,1,,,,,TRUE
FFZF7X,f,,,,AI,4,wheels,spider,spider,1,1,1,1,1,3,no experience with coding,About once a day,About once a day,About once a week,1,1,1,1,0,,,,,TRUE
4ABCC4,f,,,,AI,3,wheels,twinkle,spider,1,0,0,1,0.333333333,0,no experience with coding,Less than once a week,,,0,0,1,0,1,,,,,FALSE
RHTVQE,m,,,,,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,,,
VAKJdV,m,,,,AI,3,spider,wheels,spider,1,1,1,1,1,1,"coding class at school,coding apps at home (e.g., Osmo, Scratch, Kodable)",Less than once a week,Less than once a week,Less than once a week,1,1,1,1,1,,,,,FALSE
F5QMEJ,m,,,,person,2,wheels,spider,wheels,1,1,1,0,0.666666667,,no experience with coding,About once a week,Less than once a week,Less than once a week,1,1,1,1,1,,,,,
E5EL7R,f,,,,AI,1,spider,wheels,spider,1,1,1,1,1,2,no experience with coding,Several times a day,About once a week,Less than once a week,1,1,1,1,1,,,,,TRUE
4SGNPS,m,,,,AI,4,wheels,twinkle,wheels,1,1,1,1,1,0,"coding apps at home (e.g., Osmo, Scratch, Kodable)",About once a day,Less than once a week,About once a day,1,0,1,0,1,,,,,FALSE
VDGZL2,m,,,,AI,2,wheels,spider,wheels,0,1,1,0,0.666666667,1,no experience with coding,About once a day,Less than once a week,Less than once a week,1,1,0,0,1,,,,,FALSE
3NRZDA,f,,,,person,4,wheels,spider,wheels,0,0,0,1,0.333333333,0,no experience with coding,Less than once a week,Never,Never,1,1,0,0,1,,,,,FALSE
CXMSKS,f,,,,person,4,wheels,spider,wheels,1,1,1,1,1,5,no experience with coding,About once a day,About once a day,Less than once a week,1,1,1,1,1,,,,,TRUE
A5ZcC2,m,,,,person,3,spider,wheels,wheels,0,0,0,0,0,4,no experience with coding,About once a day,About once a day,About once a day,1,1,0,0,0,,,,,TRUE
V6MN6V,,,,,AI,4,wheels,spider,wheels,1,0,0,0,0,,,Less than once a week,,Less than once a week,1,1,1,1,1,,,,,
F5REDH,m,,,,person,3,spider,wheels,wheels,1,1,1,1,1,3,"coding class at school,coding apps at home (e.g., Osmo, Scratch, Kodable)",Several times a day,About once a day,Several times a day,1,1,1,1,0,,,,,TRUE
EG4DM2,m,,,,AI,4,wheels,spider,spider,0,1,1,1,1,0,"coding apps at home (e.g., Osmo, Scratch, Kodable)",Several times a day,Never,Never,1,1,0,0,0,,,,,FALSE
XUYCHN,f,,,,AI,2,wheels,twinkle,wheels,1,1,0,0,0.333333333,2,no experience with coding,Never,Never,Never,1,0,1,0,1,,,,,TRUE
YKUEcM,f,,,,person,2,wheels,spider,wheels,1,1,1,1,1,0,no experience with coding,Several times a day,Never,Less than once a week,1,1,1,1,1,,,,,FALSE
ALGACP,m,,,,AI,4,wheels,spider,wheels,1,1,1,1,1,2,no experience with coding,Several times a day,Less than once a week,Less than once a week,1,1,1,1,1,,,,,TRUE
AS4P67,f,,,,AI,3,spider,wheels,spider,1,0,0,0,0,2,"coding apps at home (e.g., Osmo, Scratch, Kodable)",Several times a day,Never,Less than once a week,1,1,1,1,1,,,,,TRUE
P3MYF5,f,,,,AI,1,spider,wheels,spider,1,1,1,0,0.666666667,0,no experience with coding,About once a week,,Less than once a week,1,1,1,1,1,,,,,FALSE
YKVL6Y,m,,,,person,4,wheels,spider,wheels,1,1,1,1,1,3,"coding class at school,coding apps at home (e.g., Osmo, Scratch, Kodable)",About once a day,About once a week,Less than once a week,1,1,1,1,1,,,,,TRUE
4JccdB,m,,,,person,3,spider,wheels,spider,1,1,1,1,1,0,after school programs or camps related to coding,Several times a day,,Less than once a week,1,1,1,1,1,,,,,FALSE
SEAHSd,m,,,,person,3,spider,wheels,wheels,0,0,1,0,0.333333333,,,About once a day,,Less than once a week,1,1,0,0,0,,,,,
3QARD5,m,,,,person,3,wheels,twinkle,wheels,1,0,1,1,0.666666667,0,no experience with coding,About once a day,Never,Never,0,0,1,0,0,,,,,FALSE
QEBWAV,,,,,AI,3,spider,wheels,0,0,0,0,0,0,,,,,,1,1,0,0,0,,,,,
SDF2YR,m,,,,AI,4,wheels,twinkle,spider,1,0,0,0,0,2,no experience with coding,About once a day,Several times a day,Several times a day,1,0,1,0,0,,,,,TRUE
2ZBH3d,f,,,,person,3,spider,wheels,spider,1,1,1,1,1,0,"coding apps at home (e.g., Osmo, Scratch, Kodable)",About once a day,Less than once a week,Less than once a week,1,1,1,1,1,,,,,FALSE
Yd7WPT,f,,,,AI,4,wheels,spider,spider,1,1,1,1,1,3,no experience with coding,Several times a day,Several times a day,Several times a day,1,1,1,1,0,,,,,TRUE
NX5FLF,f,,,,AI,1,spider,wheels,spider,0,0,1,1,0.666666667,4,no experience with coding,About once a day,Less than once a week,Less than once a week,1,1,0,0,1,,,,,TRUE
VGGS3V,m,,,,person,2,wheels,spider,wheels,1,1,1,1,1,3,no experience with coding,Several times a day,,Less than once a week,1,1,1,1,1,,,,,TRUE
JE64ZK,m,,,,person,1,spider,wheels,spider,1,1,1,1,1,2,after school programs or camps related to coding,Several times a day,About once a week,About once a week,1,1,1,1,1,,,,,TRUE
TDYH5c,f,,,,person,4,wheels,spider,wheels,1,1,1,1,1,0,"after school programs or camps related to coding,coding apps at home (e.g., Osmo, Scratch, Kodable)",Several times a day,Never,About once a day,1,1,1,1,1,,,,,FALSE
d5Ud2c,f,,,,person,2,wheels,spider,spider,1,1,1,1,1,2,no experience with coding,About once a day,Less than once a week,Less than once a week,1,1,1,1,0,,,,,TRUE
GCCDGU,f,,,,person,2,twinkle,twinkle,wheels,1,0,0,1,0.333333333,0,no experience with coding,About once a week,Never,Never,0,0,1,0,1,,,,,FALSE
M6LdNB,m,,,,AI,3,spider,wheels,spider,1,1,1,1,1,1,no experience with coding,Several times a day,Less than once a week,Less than once a week,1,1,1,1,1,,,,,FALSE
ZFASAN,m,,,,AI,3,spider,wheels,wheels,0,1,0,0,0.333333333,2,no experience with coding,About once a day,About once a week,About once a week,1,1,0,0,0,,,,,TRUE
C5HA27,f,,,,AI,3,spider,wheels,spider,1,0,0,1,0.333333333,1,no experience with coding,About once a week,Several times a day,Less than once a week,1,1,1,1,1,,,,,FALSE
7W2BAS,f,,,,person,3,spider,wheels,spider,1,1,1,1,1,1,no experience with coding,About once a day,Less than once a week,Less than once a week,1,1,1,1,1,,,,,FALSE
KN4QXT,m,,,,AI,4,wheels,spider,wheels,1,1,1,1,1,0,no experience with coding,About once a week,About once a week,Less than once a week,1,1,1,1,1,,,,,FALSE
cG6dWL,m,,,,person,4,wheels,spider,wheels,1,1,1,1,1,1,"coding class at school,coding apps at home (e.g., Osmo, Scratch, Kodable)",Several times a day,Never,Never,1,1,1,1,1,,,,,FALSE
DZEEEQ,m,,,,person,1,spider,wheels,spider,0,0,1,0,0.333333333,0,no experience with coding,Never,Never,Never,1,1,0,0,1,,,,,FALSE
LRCNHV,m,,,,person,4,wheels,spider,wheels,1,1,1,1,1,,,Several times a day,Never,Less than once a week,1,1,1,1,1,,,,,
V6JVMB,m,,,,AI,2,wheels,spider,wheels,1,1,1,1,1,0,"coding apps at home (e.g., Osmo, Scratch, Kodable)",About once a day,Less than once a week,Less than once a week,1,1,1,1,1,,,,,FALSE
44WWDL,f,,,,AI,1,spider,wheels,wheels,0,0,1,0,0.333333333,,,About once a day,,Less than once a week,1,1,0,0,0,,,,,
TJAT32,m,,,,person,4,wheels,spider,spider,0,0,0,1,0.333333333,3,no experience with coding,About once a week,Never,Never,1,1,0,0,0,,,,,TRUE
CJ2JZ3,m,,,,person,2,wheels,spider,wheels,1,1,1,1,1,3,"coding class at school,coding apps at home (e.g., Osmo, Scratch, Kodable)",Several times a day,Less than once a week,Less than once a week,1,1,1,1,1,,,,,TRUE
MHAFcY,,,,,,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,,,
GXGSFD,f,,,,AI,1,spider,wheels,spider,1,1,1,1,1,2,coding class at school,Several times a day,About once a day,About once a day,1,1,1,1,1,,,,,TRUE
P3MYF5,f,,,,,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,,,
DEJDGM,m,,,,person,2,wheels,spider,wheels,1,1,1,1,1,0,"coding apps at home (e.g., Osmo, Scratch, Kodable)",Several times a day,Never,Less than once a week,1,1,1,1,1,,,,,FALSE
cLWD7X,m,,,,person,4,wheels,spider,spider,0,1,1,1,1,0,no experience with coding,About once a day,Never,Never,1,1,0,0,0,,,,,FALSE
5C4cLF,m,,,,person,4,wheels,spider,wheels,1,1,1,1,1,,,Several times a day,,Less than once a week,1,1,1,1,1,,,,,
YMH4W3,f,,,,AI,4,wheels,spider,wheels,1,0,0,0,0,,,Less than once a week,,Less than once a week,1,1,1,1,1,,,,,
HUAWBV,,,,,,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,,,
3BCE74,,,,,AI,3,wheels,spider,spider,0,0,0,0,0,,"coding apps at home (e.g., Osmo, Scratch, Kodable)",Several times a day,Several times a day,Several times a day,0,0,0,0,1,,,,,
KE3Z6Z,f,,,,person,4,wheels,spider,wheels,1,1,1,1,1,0,no experience with coding,About once a week,,Less than once a week,1,1,1,1,1,,,,,FALSE
QEQAZZ,f,,,,AI,2,wheels,spider,wheels,0,0,0,0,0,,,,,,1,1,0,0,1,,,,,
7UQ674,f,,,,AI,1,wheels,twinkle,wheels,0,0,1,1,0.666666667,2,no experience with coding,About once a day,About once a week,About once a day,0,0,0,0,0,,,,,TRUE
BdHTN4,m,,,,person,1,spider,wheels,spider,1,0,0,1,0.333333333,0,no experience with coding,Several times a day,,Less than once a week,1,1,1,1,1,,,,,FALSE
Q5ZTWH,m,,,,person,1,spider,wheels,spider,1,1,1,1,1,,,Several times a day,,Several times a day,1,1,1,1,1,,,,,
J6DT2K,m,,,,person,4,twinkle,spider,wheels,1,1,1,1,1,,"coding class at school,after school programs or camps related to coding,coding apps at home (e.g., Osmo, Scratch, Kodable)",Several times a day,Several times a day,Several times a day,0,1,1,0,1,,,,,
CACCCP,m,,,,AI,1,spider,wheels,spider,1,1,1,1,1,1,"after school programs or camps related to coding,coding apps at home (e.g., Osmo, Scratch, Kodable)",About once a week,,Less than once a week,1,1,1,1,1,,,,,FALSE
